shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.787599,-78.77655,293,14761.76
af07a6b6-3205-42a7-b7de-20664c333802,35.63378,-78.83672,9,426.86
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.850529,-78.799139,102,5059.98
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.84786,-78.795259,110,5518.36
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.859699,-78.821679,63,2429.37
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.867019,-78.82736,38,1446.86
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.787799,-78.774839,290,14604.12
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86139,-78.822243,55,2231.82
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.791389,-78.767799,274,13827.7
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.869689,-78.83331,21,815.51
af07a6b6-3205-42a7-b7de-20664c333802,35.632819,-78.83308,2,80.16
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.787689,-78.775139,291,14633.8
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86434,-78.82427,46,1854.65
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.999002,-78.952947,152,5590.9
3b9e3c41-0625-42c5-a778-8350e5a21382,35.99699,-78.908,690,26518.82
ecf4faf7-0683-4910-a28f-40a7e79519cf,35.889599,-78.84887,451,17502.12
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.921279,-79.03873,134,3307.06
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.99494,-78.95823,179,6693.17
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.905524,-79.05328,17,416.42
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.99367,-78.958199,180,6834.32
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.993379,-78.95819,181,6866.67
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.99195,-78.958209,182,7025.47
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.991289,-78.95819,183,7098.94
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.990049,-78.95818,184,7236.73
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.9888,-78.958149,185,7375.55
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.98702,-78.958109,186,7573.38
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.98557,-78.9581,187,7734.51
c8c81414-b2bc-41df-97fa-d86e438ab997,36.0758143214307,-79.0994424642918,2,60.7
ecf4faf7-0683-4910-a28f-40a7e79519cf,35.880589,-78.8474,485,18636
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.9015132917314,-79.0517602294429,748,29404.06
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.977989,-78.95886,197,8585.43
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.963659,-78.963839,227,10285.75
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.90962,-79.053559,45,896.48
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.909759,-79.053649,46,913.92
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.910029,-79.053829,47,948.02
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.91014,-79.0539,48,961.91
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.910189,-79.053929,49,967.95
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.910719,-79.05434,50,1037.5
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.9108435021747,-79.0543820603189,51,1051.84
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.914689,-79.05665,70,1531.75
8c888dc4-a81a-43ee-9a65-f3c258a70937,36.0031385374674,-78.9514600481182,138,5108.71
8c888dc4-a81a-43ee-9a65-f3c258a70937,36.0030989702324,-78.9515014332713,139,5114.47
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.9061494040285,-79.0529833659474,23,492.05
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.91691,-79.044059,95,2508.67
ecf4faf7-0683-4910-a28f-40a7e79519cf,35.928659,-78.844479,346,12965.23
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.935353,-79.02856,186,5197.56
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.93294,-79.03148,177,4814.3
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.934339,-79.030109,178,5012.75
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.93462,-79.02983,179,5052.81
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.934779,-79.029669,180,5075.66
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.93489,-79.02955,181,5091.99
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.93501,-79.029399,182,5111.03
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.935129,-79.029209,183,5132.64
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.963,-78.97451,291,12875.95
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.962739,-78.974999,292,12928.63
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.962569,-78.975309,293,12962.31
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.962209,-78.976,294,13036.22
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.96164,-78.977069,295,13151.29
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.96109,-78.97807,296,13260.11
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.960679,-78.97883,297,13342.32
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.96058,-78.97901,298,13361.89
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.960429,-78.979319,299,13394.35
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.96012,-78.979899,300,13456.8
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.90402,-79.053519,5,161.41
ff46d97c-11d9-4061-bee3-0f47715c22e4,36.042939,-79.082759,476,19492.35
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.94365,-79.014849,228,6748.02
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.91475,-79.05669,71,1539.43
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.943749,-79.014629,229,6770.66
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.943959,-79.01415,230,6819.66
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.944119,-79.0138,231,6855.82
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.957899,-78.984079,307,13906.57
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.95748,-78.98483,308,13988.61
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.95731,-78.98513,309,14021.55
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.957009,-78.985689,310,14081.94
1fd4fbbb-a2c0-4360-a95b-a43633056643,35.937189,-79.025709,198,5532.08
3b9e3c41-0625-42c5-a778-8350e5a21382,36.007399,-78.930489,637,23986.01
ea2a3a05-103e-4427-b5e8-2d6ff96c5f62,35.908209,-79.052829,35,722.42
8c888dc4-a81a-43ee-9a65-f3c258a70937,36.00817,-78.937279,94,3556.27
8c888dc4-a81a-43ee-9a65-f3c258a70937,36.009219,-78.932909,68,3059.17
8c888dc4-a81a-43ee-9a65-f3c258a70937,36.0081739,-78.93733138,95,3561
8c888dc4-a81a-43ee-9a65-f3c258a70937,36.008863,-78.943709,111,4142.57
8c888dc4-a81a-43ee-9a65-f3c258a70937,36.008299,-78.938539,97,3671.46
8c888dc4-a81a-43ee-9a65-f3c258a70937,36.008299,-78.938539,98,3671.46
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.95364,-78.989929,323,14728.85
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.95346,-78.98973,324,14755.69
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.953199,-78.98937,325,14799.16
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.952939,-78.989609,326,14835.17
ecf4faf7-0683-4910-a28f-40a7e79519cf,35.878419,-78.84505,502,18961.45
ecf4faf7-0683-4910-a28f-40a7e79519cf,35.892629,-78.848009,443,17156.54
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.902099,-79.05602,733,29005.03
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.902119,-79.055729,734,29031.32
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.902169,-79.055079,735,29090.09
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.902179,-79.054919,736,29104.53
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.9021777574593,-79.0548750390727,737,29108.49
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.901392,-79.051456,749,29434.58
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.902127700997,-79.0538316271553,739,29202.83
c8c81414-b2bc-41df-97fa-d86e438ab997,36.064799,-79.085369,56,2171.48
c8c81414-b2bc-41df-97fa-d86e438ab997,36.064659,-79.08526,57,2189.86
c8c81414-b2bc-41df-97fa-d86e438ab997,36.06451,-79.08517,58,2208.29
c8c81414-b2bc-41df-97fa-d86e438ab997,36.064359,-79.085099,59,2226.24
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.90863,-79.054649,576,24405.3
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.90852,-79.054639,577,24417.56
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.908419,-79.054629,578,24428.82
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.9082,-79.05462,579,24453.17
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.907479,-79.054679,580,24533.46
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.907219,-79.054719,581,24562.57
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.907159,-79.054729,582,24569.3
1dfb48c7-d909-48d1-ac2f-a4b4a972f695,35.93473,-79.056039,602,25047.22
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.98151,-79.066969,272,9236.68
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.981819,-79.067099,273,9272.95
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.98205,-79.067189,274,9299.86
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.962739,-78.974999,292,12931.18
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.983119,-79.06758,275,9423.74
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.98378,-79.067829,276,9500.53
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.984249,-79.06802,277,9555.4
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.984469,-79.068129,278,9581.74
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.984619,-79.068219,279,9600.27
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.984729,-79.0683,280,9614.5
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.98502,-79.068539,281,9653.33
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.98523,-79.068729,282,9682.25
ff46d97c-11d9-4061-bee3-0f47715c22e4,35.98584,-79.069269,283,9765.63
37b8b62c-4324-4e3a-b60a-0096338072aa,35.71009,-78.83793,102,5066.08
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.977989,-78.95886,197,8586.6
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.97711,-78.959229,198,8689.76
5bf76334-d84b-4b1e-aebc-fe9cdc91a243,35.975969,-78.95971,199,8823.72
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79577,-78.698319,537,22619.84
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79576,-78.69935,535,22526.91
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.7897618619059,-78.7724567712151,282,14294.02
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.868079,-78.828559,35,1285.86
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86193,-78.82277,53,2155.31
485daab2-892f-4bea-b175-06f42185b283,35.712479,-78.839179,111,5354.89
485daab2-892f-4bea-b175-06f42185b283,35.714719,-78.840399,119,5627.09
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.794187,-78.687797,562,23588.89
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.787189,-78.783329,301,15374.57
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79386,-78.685689,570,23782.37
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.75006,-78.72144,364,11352.63
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.795649,-78.694909,260,6400.29
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.74967,-78.712059,341,10338.41
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.873119,-78.834999,13,400.27
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.79179,-78.765919,272,13652.48
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.79387,-78.685729,235,5546.49
485daab2-892f-4bea-b175-06f42185b283,35.70369,-78.834549,82,4291.89
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.87253,-78.834779,15,468.67
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.793999,-78.686579,237,5624.44
485daab2-892f-4bea-b175-06f42185b283,35.704649,-78.83498,88,4405.41
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.74952,-78.71325,343,10447.11
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.870069,-78.83372,19,759.32
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.74931,-78.7149,347,10597.77
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79575,-78.697379,539,22704.61
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.795709,-78.69673,540,22763.28
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.794189,-78.68783,561,23585.91
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.794659,-78.690459,554,23341.84
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.794488,-78.689575,246,5900.64
485daab2-892f-4bea-b175-06f42185b283,35.71009,-78.83793,101,5066.03
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.864569,-78.82449,44,1822.32
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.794659,-78.690459,250,5982.55
485daab2-892f-4bea-b175-06f42185b283,35.711929,-78.83894,109,5289.81
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.7954,-78.694319,546,22983.62
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.795879,-78.698319,268,6709.13
485daab2-892f-4bea-b175-06f42185b283,35.71709,-78.841689,127,5915.14
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.753339,-78.73115,380,12303.61
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79323,-78.684,578,23951.79
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.748999,-78.721049,358,11223.71
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.85977,-78.82166,62,2421.3
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.7955,-78.694819,545,22937.21
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.794739,-78.69083,553,23307.24
485daab2-892f-4bea-b175-06f42185b283,35.712289,-78.839129,110,5333.3
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.74916,-78.715519,349,10656.47
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.748739,-78.718659,353,10943.5
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.748929,-78.717179,351,10808.36
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86695,-78.82727,39,1458.02
485daab2-892f-4bea-b175-06f42185b283,35.70773,-78.83664,100,4779.12
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.795879,-78.69804,267,6683.98
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.789169,-78.773079,284,14383.21
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.787639,-78.77539,292,14657.1
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.864049,-78.824049,47,1892.62
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86937,-78.83282,23,872.15
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.869179,-78.8324,25,915.53
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79486,-78.705399,518,21963.11
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.794909,-78.705579,516,21945.71
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.873849,-78.835529,10,305.45
485daab2-892f-4bea-b175-06f42185b283,35.704009,-78.834679,85,4329.22
485daab2-892f-4bea-b175-06f42185b283,35.704359,-78.83483,87,4370.46
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.794819,-78.7052,520,21986.78
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.791859,-78.765479,271,13612.09
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.790339,-78.771779,280,14205.45
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.868189,-78.82871,33,1267.54
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.863029,-78.82336,50,2021.84
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.79082,-78.77027,278,14059.23
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.78804,-78.774429,289,14558.48
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86148,-78.822337,54,2218.72
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86092,-78.821999,58,2288.51
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.868959,-78.83156,28,995.09
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79532,-78.702999,527,22193.12
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.795709,-78.700479,531,22424.36
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.868459,-78.8293,31,1206.39
485daab2-892f-4bea-b175-06f42185b283,35.7053,-78.83533,92,4484.36
485daab2-892f-4bea-b175-06f42185b283,35.70629,-78.835859,96,4604.28
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.865579,-78.82571,43,1665.27
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.794629,-78.690309,249,5968.63
485daab2-892f-4bea-b175-06f42185b283,35.7118,-78.838869,108,5274.11
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.74844,-78.721049,357,11161.59
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.795559,-78.6952,543,22902.24
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86048,-78.821799,59,2340.61
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.859989,-78.82166,61,2396.96
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.788989,-78.773259,286,14408.96
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.866729,-78.827019,40,1491.4
1880e5c0-b3a9-41d7-a43d-3275bee850f0,35.78867,-78.773619,287,14457.02
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.74861,-78.719709,355,11039.27
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.795699,-78.69659,541,22775.95
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.794739,-78.69083,251,6017.15
c8c81414-b2bc-41df-97fa-d86e438ab997,36.064169,-79.08503,60,2248.24
c8c81414-b2bc-41df-97fa-d86e438ab997,36.063919,-79.084969,61,2276.56
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.956449,-78.986789,311,14198.82
8c888dc4-a81a-43ee-9a65-f3c258a70937,35.956089,-78.98757,312,14279.66
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79126,-78.680469,591,24340.6
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.83807,-78.77782,125,7429.98
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.83214,-78.76473,140,8781.02
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79019,-78.678699,607,24552.31
485daab2-892f-4bea-b175-06f42185b283,35.726431,-78.851223,169,7881
485daab2-892f-4bea-b175-06f42185b283,35.72682,-78.851099,172,7925.65
af07a6b6-3205-42a7-b7de-20664c333802,35.640559,-78.832619,39,1389.29
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.82078,-78.744369,156,11007.95
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.789439,-78.676059,623,24810.84
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.75563,-78.740409,401,13187.44
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.789039,-78.673989,639,25010.31
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.796519,-78.707289,297,7632.74
485daab2-892f-4bea-b175-06f42185b283,35.71737,-78.84775,144,6748.65
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.756029,-78.747369,417,13827.68
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.816759,-78.740129,172,11599.58
485daab2-892f-4bea-b175-06f42185b283,35.733269,-78.84532,188,8983.59
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.813699,-78.73377,188,12270.19
af07a6b6-3205-42a7-b7de-20664c333802,35.64448,-78.83327,55,1830.96
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.80027,-78.70744,313,8075.32
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.74562,-78.75469,433,15217.03
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.8035,-78.707049,329,8438.69
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.788274,-78.670409,655,25354.52
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.7436476129,-78.7623431728,449,15954.01
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.80442,-78.710339,345,8897.29
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.809019,-78.726319,204,13121.07
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.80512,-78.71671,220,14093.78
af07a6b6-3205-42a7-b7de-20664c333802,35.638409,-78.83471,24,1075.61
af07a6b6-3205-42a7-b7de-20664c333802,35.651259,-78.83363,71,2587.85
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.80351,-78.708729,236,14836
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.801189,-78.70735,252,15187.78
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.791149,-78.680289,592,24360.98
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.837769,-78.777219,126,7493.62
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.831649,-78.76383,141,8878.75
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79011,-78.67851,608,24571.53
485daab2-892f-4bea-b175-06f42185b283,35.721009,-78.850519,157,7252.38
485daab2-892f-4bea-b175-06f42185b283,35.727049,-78.850959,173,7954.06
af07a6b6-3205-42a7-b7de-20664c333802,35.640729,-78.832599,40,1408.27
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.82061,-78.74411,157,11037.97
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.789419,-78.67604,624,24813.64
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.75563,-78.740409,402,13187.44
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.788989,-78.673769,640,25030.9
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.796599,-78.70762,298,7663.87
485daab2-892f-4bea-b175-06f42185b283,35.717439,-78.847999,145,6772.39
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.75581,-78.74821,418,13907.33
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.81657,-78.739899,173,11629.09
485daab2-892f-4bea-b175-06f42185b283,35.733269,-78.84532,189,8983.59
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.81358,-78.733509,189,12297.17
af07a6b6-3205-42a7-b7de-20664c333802,35.64548,-78.833369,56,1942.44
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.800579,-78.707409,314,8109.77
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.74553,-78.756239,434,15357.09
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.803629,-78.70703,330,8453.13
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.788239,-78.67027,656,25367.64
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.743609,-78.76247,450,15966.23
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.80442,-78.710569,346,8918.02
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.80889,-78.726099,205,13145.53
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.80487,-78.71563,221,14195
af07a6b6-3205-42a7-b7de-20664c333802,35.638589,-78.834369,25,1112.33
af07a6b6-3205-42a7-b7de-20664c333802,35.651699,-78.833589,72,2636.88
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.803389,-78.708369,237,14871.12
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.801119,-78.70736,253,15195.61
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.79098,-78.68003,593,24390.94
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.83085,-78.7623,142,9042.71
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.83755,-78.776759,127,7541.68
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.790049,-78.678309,609,24590.87
485daab2-892f-4bea-b175-06f42185b283,35.727669,-78.85059,174,8030.57
485daab2-892f-4bea-b175-06f42185b283,35.72197,-78.85082,158,7362.56
af07a6b6-3205-42a7-b7de-20664c333802,35.640909,-78.832609,41,1428.29
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.820449,-78.74385,158,11067.45
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.7894,-78.676009,625,24817.14
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.75582,-78.74137,403,13276.63
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.794176,-78.687662,243,5724.09
485daab2-892f-4bea-b175-06f42185b283,35.70692,-78.836199,98,4680.71
57c9762d-fc12-4def-97e5-5c281d3a62eb,35.86668,-78.82697,41,1498.41
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.7945,-78.689639,247,5906.56
485daab2-892f-4bea-b175-06f42185b283,35.711409,-78.83867,106,5227.1
9e4afcee-a6a5-42cd-96fb-b25496752ca2,35.7260842938,-78.8515315676,674,27080.5
af07a6b6-3205-42a7-b7de-20664c333802,35.737229,-78.842459,356,14353.62
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.875142,-78.789788,150,6135.07
485daab2-892f-4bea-b175-06f42185b283,35.75355,-78.73179,448,22109.34
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.864929,-78.803939,113,4367.99
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.865269,-78.802179,114,4530.92
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.86535,-78.80167,115,4577.63
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.865449,-78.801209,116,4620.58
e147fd6a-4bbc-40a7-8935-55cf83b10823,35.789499,-78.67577,173,4486.06
e147fd6a-4bbc-40a7-8935-55cf83b10823,35.78954,-78.675779,174,4490.69
e147fd6a-4bbc-40a7-8935-55cf83b10823,35.789939,-78.67787,191,4692.95
e147fd6a-4bbc-40a7-8935-55cf83b10823,35.7900128766501,-78.6780848168675,192,4713.98
e147fd6a-4bbc-40a7-8935-55cf83b10823,35.7900861395803,-78.6783058585721,193,4735.5
af07a6b6-3205-42a7-b7de-20664c333802,35.725589,-78.85171,316,12623.32
af07a6b6-3205-42a7-b7de-20664c333802,35.73106,-78.846459,334,13564.68
af07a6b6-3205-42a7-b7de-20664c333802,35.73168,-78.84614,335,13639.34
af07a6b6-3205-42a7-b7de-20664c333802,35.73196,-78.846,336,13672.92
b2147f92-36e8-417b-b2b8-e87a47135d4e,35.876754,-78.792391,594,22514.03
26db2e0e-bbe3-428d-8c0a-da5177b5a33d,35.85977,-78.82166,62,2420.87
